Wall time,Step,Value
1562225682.6763675,9468,0.001618916285224259
1562225683.149103,9554,0.0015303639229387045
1562225683.2239034,9567,0.001550382236018777
1562225683.8532195,9698,0.0015564106870442629
1562225684.6291454,9843,0.00153902277816087
1562225684.954276,9907,0.0015368760796263814
1562225686.8472133,10276,0.0015298047801479697
1562225686.8871071,10283,0.0015087784267961979
1562225687.5174212,10399,0.0015905688051134348
1562225687.9143596,10479,0.0015920557780191302
1562225688.1686795,10522,0.001591248787008226
1562225688.5965347,10607,0.00159431342035532
1562225689.3884165,10757,0.0015375956427305937
1562225689.5001185,10780,0.0015244747046381235
1562225690.1603532,10902,0.0015657671028748155
1562225690.1763098,10905,0.0015765062998980284
1562225690.4824908,10966,0.0015688174171373248
1562225690.5203893,10974,0.0016263641882687807
1562225690.7408001,11020,0.001612914609722793
1562225691.1965811,11102,0.001548349973745644
1562225692.814255,11419,0.001527836313471198
1562225693.113455,11472,0.0015950551023706794
1562225693.4216309,11532,0.001565276994369924
1562225693.5951664,11566,0.0015927457716315985
1562225694.2314656,11685,0.001570777385495603
1562225694.598483,11759,0.0015722679672762752
1562225695.6855764,11969,0.0015596006996929646
1562225695.7095125,11974,0.001564232399687171
1562225696.6938794,12164,0.0015825635055080056
1562225697.3660822,12290,0.0015664848033338785
1562225699.342796,12671,0.0015575438737869263
1562225700.4308853,12877,0.0015158957103267312
1562225700.723106,12939,0.0015356811927631497
1562225701.254682,13034,0.0015604562358930707
1562225701.3843355,13061,0.0015410910127684474
1562225701.6147194,13109,0.001528628170490265
1562225703.2385745,13402,0.0015427946345880628
1562225703.9858696,13546,0.0015785816358402371
1562225704.2861795,13597,0.001531942980363965
1562225704.4008725,13620,0.001572617795318365
1562225705.4380991,13810,0.001522481325082481
1562225705.8051171,13884,0.0015601239865645766
1562225706.8727117,14080,0.001509403227828443
1562225707.65494,14221,0.001518279779702425
1562225708.0531468,14294,0.0015494333347305655
1562225708.3164427,14338,0.0015505467308685184
1562225708.8572526,14447,0.0015687282430008054
1562225709.9267616,14638,0.0015151809202507138
1562225710.1052845,14668,0.0015569666866213083
1562225710.223967,14687,0.0015680204378440976
1562225710.6909075,14779,0.0015333904884755611
1562225710.8365183,14809,0.0015507222851738334
1562225711.222487,14873,0.0015358331147581339
1562225711.3331902,14892,0.0015634858282282948
1562225713.6335464,15324,0.0015358919044956565
1562225714.4545996,15473,0.0015726765850558877
1562225714.4645727,15475,0.0015603469219058752
1562225714.6241462,15507,0.0015894273528829217
1562225715.8602602,15740,0.0015180913032963872
1562225716.0118546,15764,0.0015432253712788224
1562225717.8529305,16116,0.0015191840939223766
1562225718.5690157,16249,0.0016425333451479673
1562225718.9260612,16321,0.0015486449701711535
1562225721.5370793,16697,0.0016248064348474145
1562225722.2132702,16809,0.0015783131821081042
1562225722.446646,16857,0.0015434855595231056
1562225722.6461127,16899,0.0015980286989361048
1562225723.5247626,17066,0.0015687127597630024
1562225723.6723676,17097,0.001578442519530654
1562225724.6776786,17292,0.0016026681987568736
1562225724.7973585,17317,0.0015597676392644644
1562225724.9290073,17339,0.001602249569259584
1562225725.9991453,17543,0.0015438457485288382
1562225726.0769377,17557,0.001584741985425353
1562225726.2414966,17586,0.0015389422187581658
1562225726.2793956,17594,0.0015770825557410717
1562225728.6779804,18065,0.0016052720602601767
1562225730.6945877,18451,0.001560001983307302
1562225733.427633,18958,0.001588554703630507
1562225734.2863355,19116,0.0015680785290896893
1562225734.549632,19169,0.0015522404573857784
1562225735.1061432,19271,0.0015661364886909723
1562225736.5194235,19531,0.0015251808799803257
1562225737.1032338,19640,0.0015717082424089313
1562225737.1909995,19654,0.0015749448211863637
1562225737.5940425,19731,0.001586142461746931
1562225738.2293446,19846,0.0016343601746484637
1562225738.704374,19938,0.0015431626234203577
1562225739.0189478,19995,0.0015239034546539187
1562225739.2583077,20035,0.0015257822815328836
1562225739.350061,20053,0.001556157018058002
1562225739.3999288,20062,0.0015275673940777779
1562225739.7848985,20138,0.001586254104040563
1562225740.4092298,20244,0.001530409324914217
1562225740.458099,20252,0.0015846150927245617
1562225740.8126066,20323,0.0016105155227705836
1562225741.4633427,20440,0.001570325344800949
1562225741.9889348,20539,0.001526597305200994
1562225741.995916,20540,0.0015457981498911977
1562225742.1275637,20562,0.001580484095029533
1562225742.220316,20578,0.0016184257110580802
1562225743.299785,20779,0.0015491785015910864
1562225743.3157423,20782,0.0015293440083041787
1562225743.5680676,20831,0.0015959066804498434
1562225743.6847558,20855,0.0015512903919443488
1562225744.8366742,21080,0.0015494329854846
1562225745.2086804,21144,0.001564822974614799
1562225745.5258317,21209,0.00156701251398772
1562225745.644514,21232,0.0015402608551084995
1562225746.1102688,21319,0.0015349449822679162
1562225746.4752927,21391,0.0016000273171812296
1562225747.1754198,21523,0.0015915378462523222
1562225748.8220162,21848,0.0015967689687386155
1562225749.6478078,22006,0.0015733723994344473
1562225750.9074397,22245,0.0015848955372348428
1562225751.1797109,22292,0.0015878832200542092
1562225751.3682072,22330,0.0015641833888366818
1562225751.5048418,22358,0.0015759730013087392
1562225752.1271772,22472,0.0015253836754709482
1562225754.0211127,22840,0.0015927525237202644
1562225755.5670576,23138,0.001569480518810451
1562225755.613932,23148,0.0015639150515198708
1562225755.8263645,23192,0.0015926387859508395
1562225755.9769616,23218,0.0015325425192713737
1562225756.2412548,23263,0.001563660567626357
1562225756.359937,23286,0.0015985300997272134
1562225756.714987,23361,0.0015498114516958594
1562225757.0810084,23427,0.0015773290069773793
1562225757.6484907,23540,0.001557877636514604
1562225758.35161,23670,0.001578975236043334
1562225758.4034717,23681,0.0015721492236480117
1562225758.4995463,23701,0.0015639251796528697
1562225759.7232728,23938,0.0016052888240665197
1562225760.4972029,24079,0.0015930928057059646
1562225760.819342,24147,0.00156216521281749
1562225761.5444026,24282,0.001529965433292091
1562225761.5533779,24284,0.0015700156800448895
1562225761.7328982,24322,0.0015455582179129124
1562225761.8485897,24345,0.0015786410076543689
1562225763.3998537,24621,0.001582046621479094
1562225763.9164732,24719,0.0015543914632871747
1562225763.9663396,24727,0.0015537969302386045
1562225764.9925036,24901,0.0015211383579298854
1562225765.190712,24934,0.001533901086077094
1562225765.5846622,25008,0.0015663912054151297
1562225765.7812343,25047,0.001604017917998135
1562225766.2828922,25133,0.001550921704620123
1562225766.9012208,25253,0.0016162892570719123
1562225767.3521786,25332,0.001558501273393631
1562225767.653378,25391,0.0015550858806818724
1562225769.266561,25686,0.0015748611185699701
1562225769.9395576,25812,0.0015373306814581156
1562225770.148999,25847,0.0016031698323786259
1562225770.5369658,25921,0.001579861156642437
1562225771.349995,26066,0.0015974564012140036
1562225771.476727,26091,0.0015503264730796218
1562225771.8049266,26155,0.0015378192765638232
1562225771.8817222,26169,0.0015708127757534385
1562225772.6140323,26303,0.0015777298249304295
1562225773.1789331,26403,0.0015574790304526687
1562225773.5263631,26470,0.0015795669751241803
1562225775.2838635,26797,0.0015705374535173178
1562225775.2878528,26798,0.0015902339946478605
1562225775.4374528,26829,0.001534546841867268
1562225777.0631058,27142,0.0015776314539834857
1562225777.1319222,27154,0.001588172628544271
1562225777.1558585,27158,0.0015422318829223514
1562225777.161842,27159,0.0015243502566590905
1562225777.724337,27274,0.0015450150240212679
1562225778.9580383,27505,0.0015340759418904781
1562225779.472662,27603,0.001545514678582549
1562225779.5524478,27620,0.001539599266834557
1562225779.6372216,27638,0.0015867521287873387
1562225780.6295671,27825,0.0015668405685573816
1562225781.129232,27916,0.0015968239167705178
1562225781.3167295,27950,0.0015559839084744453
1562225781.4025004,27968,0.0015456991968676448
1562225783.3722327,28321,0.0015694702742621303
1562225784.0035446,28438,0.0015796124935150146
1562225784.0863245,28451,0.001566904946230352
1562225784.5839918,28543,0.0015293336473405361
1562225784.7305994,28572,0.0015758891822770238
1562225784.94802,28611,0.001542576472274959
1562225786.858908,28970,0.0015289410948753357
1562225787.0105028,28996,0.0015945943305268884
1562225787.25086,29037,0.0015673498855903745
1562225787.3735325,29062,0.001553175039589405
1562225788.0746565,29201,0.0015315322671085596
1562225788.3977923,29263,0.001533088623546064
1562225789.4639409,29471,0.0015224667731672525
1562225789.5427303,29487,0.0015490800142288208
1562225789.9217167,29561,0.0015624642837792635
1562225790.2059572,29611,0.0015256099868565798
1562225790.8671887,29747,0.0015536157879978418
1562225791.31898,29829,0.0015645739622414112
1562225792.3173106,30005,0.001541595091111958
1562225792.4898484,30031,0.0015586083754897118
1562225792.8738236,30092,0.0015405667945742607
1562225793.3647623,30174,0.001567854662425816
1562225793.7437313,30243,0.0015257552731782198
1562225793.9741154,30284,0.0015236953040584922
1562225794.2135215,30327,0.0015456047840416431
1562225794.8870556,30459,0.001539082732051611
1562225794.9558716,30470,0.001549829263240099
1562225795.7258115,30612,0.0015273066237568855
1562225796.253401,30706,0.001530655543319881
1562225796.325209,30720,0.0015616683522239327
1562225800.0469933,31406,0.0015182318165898323
1562225800.2564323,31443,0.00154533376917243
1562225801.590866,31696,0.0015362658305093646
1562225802.2155514,31808,0.001571747474372387
1562225802.5416434,31873,0.0015254458412528038
1562225802.5765493,31880,0.0015102630713954568
1562225802.864779,31936,0.001533831120468676
1562225802.9236228,31945,0.0015770489117130637
1562225803.2647092,32004,0.00150895188562572
1562225803.3305328,32017,0.0015597030287608504
1562225804.1763203,32174,0.0015668408013880253
1562225804.336891,32207,0.0015363008715212345
1562225805.5057647,32435,0.0015437827678397298
1562225806.0642712,32542,0.0015094688860699534
1562225806.6397321,32657,0.0015447743935510516
1562225806.8741055,32706,0.0015278112841770053
1562225807.2062175,32762,0.0015643303049728274
1562225807.846504,32894,0.001548917032778263
1562225807.8943775,32902,0.0015532539691776037
1562225808.589517,33034,0.001556749688461423
1562225809.2238212,33152,0.0015657634939998388
1562225809.352477,33179,0.0015166121302172542
1562225809.3624506,33181,0.0015478158602491021
1562225809.7972875,33271,0.0015027900226414204
1562225810.2091868,33341,0.0015059831785038114
1562225810.3707533,33375,0.0015048666391521692
1562225810.506391,33403,0.001522750942967832
1562225812.2038515,33728,0.0015034906100481749
1562225812.2477348,33737,0.0015170949045568705
1562225812.3045819,33749,0.0015526874922215939
1562225812.3953393,33768,0.0015282562235370278
1562225812.4781175,33785,0.0015101409517228603
1562225812.732438,33839,0.0015093610854819417
1562225812.7922778,33851,0.0015137026784941554
1562225812.9259205,33876,0.0015134895220398903
1562225813.1413443,33913,0.0015393816865980625
1562225813.6509812,34017,0.0015049001667648554
1562225813.7407415,34036,0.001575884991325438
1562225814.3092208,34141,0.0014963423600420356
1562225815.433215,34362,0.0015088869258761406
1562225815.5329483,34383,0.00150168442633003
1562225815.793252,34438,0.0015337872318923473
1562225816.271972,34525,0.0015431710053235292
1562225816.6519551,34599,0.00154562434181571
1562225817.6024134,34783,0.001499897101894021
1562225820.558508,35333,0.0015823600115254521
1562225820.6592386,35354,0.0015074951807036996
1562225820.6971378,35362,0.0015592178096994758
1562225820.7670665,35377,0.0015498676802963018
1562225821.3435254,35483,0.0015564569039270282
1562225821.7803571,35573,0.001510794973000884
1562225822.8534865,35771,0.0015006306348368526
1562225822.9063458,35778,0.0015200788620859385
1562225823.3093445,35849,0.0015342178521677852
1562225823.8329432,35953,0.0015406219754368067
1562225823.937664,35970,0.0015359071549028158
1562225824.3157136,36037,0.0015380134573206306
1562225825.4327266,36246,0.0015300607774406672
1562225825.576342,36275,0.0015004801098257303
1562225827.475617,36629,0.0015269286232069135
1562225827.6244483,36659,0.0015522879548370838
1562225827.7181985,36678,0.0015281052328646183
1562225828.2352064,36767,0.0015654516173526645
1562225828.497505,36819,0.001523638260550797
1562225828.6510947,36850,0.0015169652178883553
1562225828.9622633,36907,0.0015059945872053504
1562225830.3859413,37169,0.0015112677356228232
1562225830.5505013,37202,0.001503048581071198
1562225831.8916788,37455,0.0015366477891802788
1562225832.1013708,37489,0.0015532338293269277
1562225833.5375307,37764,0.001520303194411099
1562225834.1299467,37876,0.0015033676754683256
1562225835.7127125,38192,0.0015475212130695581
1562225836.005929,38247,0.0014891654718667269
1562225836.9892986,38439,0.001513038412667811
1562225837.0810537,38455,0.0014990476192906499
1562225837.155854,38466,0.0015098047442734241
1562225838.0394905,38642,0.0015422169817611575
1562225838.3716018,38700,0.0015307448338717222
1562225838.4715326,38720,0.0015030412469059229
1562225839.0819004,38840,0.0015174617292359471
1562225839.7800324,38981,0.0015176357701420784
1562225839.91567,39005,0.0015201459173113108
1562225840.6167948,39141,0.0014987810282036662
1562225841.1324165,39237,0.0015226618852466345
1562225841.4276268,39296,0.0015034540556371212
1562225841.481482,39307,0.001543074962683022
1562225843.517039,39702,0.0015169261023402214
1562225843.650681,39730,0.0015429675113409758
1562225843.9020102,39781,0.0015315413475036621
1562225844.4216197,39878,0.001519773155450821
1562225844.5722167,39909,0.0015193759463727474
1562225844.5971496,39914,0.0015298210782930255
1562225845.1526647,40020,0.0015013777883723378
1562225846.6287167,40296,0.0015356624498963356
1562225847.792604,40500,0.001527563319541514
1562225848.5575588,40647,0.0015206546522676945
1562225848.6353502,40663,0.0014792754082009196
1562225848.6533022,40667,0.001515333540737629
1562225848.8078895,40700,0.0014955090591683984
1562225848.921585,40720,0.001492487732321024
1562225849.3145344,40793,0.0014899208908900619
1562225850.7078075,41040,0.0015383571153506637
1562225851.1805437,41128,0.0015195003943517804
1562225851.747029,41244,0.0014804060338065028
1562225851.9016154,41271,0.0014756611781194806
1562225852.3018868,41341,0.0015063176397234201
1562225852.645965,41409,0.0014809452695772052
1562225853.1087847,41491,0.0015308210859075189
1562225853.35712,41539,0.0014932674821466208
1562225853.4379044,41555,0.001506621134467423
1562225855.1366487,41871,0.001503906911239028
1562225855.854728,42013,0.0015025950269773602
1562225856.512967,42134,0.00151135865598917
1562225857.116354,42244,0.0014845984987914562
1562225857.6030521,42339,0.0014844924444332719
1562225858.2213986,42450,0.001488245208747685
1562225858.3111582,42468,0.0015000408748164773
1562225859.418564,42678,0.0014998898841440678
1562225860.942841,42964,0.0014814096502959728
1562225861.0515501,42981,0.001508973422460258
1562225861.2649791,43020,0.0015140037285163999
1562225862.617854,43278,0.0015115923015400767
1562225863.8445733,43518,0.001495148055255413
1562225864.0490286,43553,0.0014817750779911876
1562225864.3312721,43607,0.0015082134632393718
1562225864.482867,43639,0.0014910519821569324
1562225864.8289409,43711,0.0014801665674895048
1562225864.9825308,43738,0.0014860267983749509
1562225865.006467,43742,0.001497629564255476
1562225865.3455596,43805,0.001478431629948318
1562225866.255127,43980,0.0014922232367098331
1562225866.316962,43993,0.0015033435774967074
1562225866.6989393,44073,0.0014901638496667147
1562225866.7178898,44077,0.0014863660326227546
1562225866.899404,44113,0.0015162081690505147
1562225867.3811154,44200,0.0014883893309161067
1562225867.4150255,44207,0.001506471075117588
1562225867.628454,44251,0.001477314275689423
1562225867.8917508,44304,0.0014980233972892165
1562225869.3408744,44585,0.001492302748374641
1562225869.633093,44645,0.0014728517271578312
1562225870.463871,44802,0.0014742070343345404
1562225870.5306923,44816,0.0014655471313744783
1562225871.2916577,44964,0.00147080491296947
1562225872.0017586,45104,0.0014657345600426197
1562225873.0559402,45310,0.0014529325999319553
1562225873.1078007,45319,0.0014776596799492836
1562225873.3661094,45372,0.0014979270054027438
1562225874.0552666,45507,0.0015183157520368695
1562225874.2417672,45543,0.0015083781909197569
1562225874.801272,45658,0.001467204769141972
1562225875.7228065,45839,0.0015149000100791454
1562225876.709169,46033,0.0014982515713199973
1562225877.0083697,46090,0.0014695391291752458
1562225877.414283,46169,0.0014587149489670992
1562225877.5858247,46205,0.0014748877147212625
1562225878.1832268,46318,0.0014467964647337794
1562225878.2610185,46334,0.0014834546018391848
1562225878.6380107,46413,0.0014828513376414776
1562225879.1007738,46499,0.0014456524513661861
1562225882.729159,47198,0.0014498403761535883
1562225882.9735055,47241,0.001466727931983769
1562225883.3026266,47301,0.0014748468529433012
1562225883.4013994,47321,0.0014663070905953646
1562225884.0172257,47437,0.0014700957108289003
1562225884.2964818,47489,0.0014650506200268865
1562225884.5957704,47549,0.0014646128984168172
1562225884.771301,47585,0.0014565291348844767
1562225885.084695,47638,0.0014805918326601386
1562225885.1834304,47655,0.001437051105313003
1562225885.2552378,47669,0.0014493658673018217
1562225885.371926,47693,0.0014922538539394736
1562225885.4327636,47705,0.0014771638670936227
1562225885.6362195,47744,0.001462876913137734
1562225885.7040384,47758,0.0014868293656036258
1562225886.388305,47882,0.0014876455534249544
1562225886.7124379,47947,0.0014528074534609914
1562225886.8251364,47970,0.0014469012385234237
1562225887.416577,48076,0.001505208550952375
1562225887.9581285,48181,0.0014806123217567801
1562225888.2294028,48227,0.0014673263067379594
1562225889.7715607,48522,0.0014339527115225792
1562225891.5109086,48844,0.0014429489383473992
1562225892.255046,48982,0.0014738953905180097
1562225893.7761695,49272,0.0014873561449348927
1562225894.0863407,49326,0.001476558274589479
1562225894.219987,49351,0.0014505578437820077
1562225894.8493044,49477,0.001465515815652907
1562225895.2871332,49558,0.0014627710916101933
1562225895.5873306,49619,0.0014470353489741683
1562225895.6770904,49638,0.00143716624006629
1562225897.5710254,50006,0.0014448045985773206
1562225897.809388,50056,0.0014644571347162127
1562225898.3090513,50149,0.0014625624753534794
1562225898.387841,50165,0.0014602071605622768
1562225898.552401,50195,0.0014280882896855474
1562225898.9264007,50268,0.0014489031163975596
1562225899.5188162,50382,0.0014591867802664638
1562225900.8442721,50629,0.0014588710619136691
1562225900.8552425,50631,0.0014357870677486062
1562225901.8169775,50819,0.0014360510976985097
1562225902.6397767,50979,0.0014715484576299787
1562225903.4336526,51134,0.0014552712673321366
1562225903.895425,51227,0.001432165503501892
1562225904.200608,51282,0.0014658960280939937
1562225904.485845,51342,0.0014698631130158901
1562225906.554313,51750,0.0014473216142505407
1562225906.7926755,51798,0.0014558450784534216
1562225906.8315723,51806,0.0014533773064613342
1562225907.5895448,51954,0.0014640381559729576
1562225907.8219233,52001,0.0014673493569716811
1562225908.1899397,52067,0.0014299041358754039
1562225909.0486438,52237,0.001443470362573862
1562225909.3239067,52292,0.0014351076679304242
1562225909.6171215,52353,0.0014477049699053168
1562225909.7826796,52387,0.0014383462257683277
1562225910.439924,52510,0.001463620108552277
1562225910.5236974,52528,0.0014363365480676293
1562225911.3155801,52682,0.0014555857051163912
1562225911.9189675,52802,0.0014617254491895437
1562225912.4867632,52906,0.0014414460165426135
1562225912.6483319,52939,0.0014539783587679267
1562225913.001633,53003,0.0014323616633191705
1562225913.0604758,53013,0.0014546056045219302
1562225913.4703832,53092,0.0014226839412003756
1562225913.5431883,53107,0.0014538825489580631
1562225915.1321526,53401,0.0014492293121293187
1562225915.1770322,53409,0.0014408165588974953
1562225915.4734924,53468,0.0014335096348077059
1562225915.5413117,53482,0.0014332346618175507
1562225916.7191658,53706,0.0014309053076431155
1562225916.7540717,53713,0.001449007075279951
1562225916.7730207,53717,0.001424057292751968
1562225916.7929668,53721,0.0014748849207535386
1562225917.5584888,53862,0.0014650330413132906
1562225917.7230487,53895,0.0014438326470553875
1562225917.7769043,53906,0.0014651624951511621
1562225918.6715126,54072,0.0014576417161151767
1562225918.7433202,54087,0.0014514221111312509
1562225918.8490372,54108,0.0014579400885850191
1562225918.9387972,54123,0.0014584128512069583
1562225919.5662751,54241,0.001446981681510806
1562225920.7735522,54466,0.0014274612767621875
1562225921.6713548,54625,0.0014568862970918417
1562225921.7793133,54647,0.0015061991289258003
1562225922.0396175,54691,0.0014271684922277927
1562225922.197195,54719,0.0014384699752554297
1562225922.669931,54807,0.0014439598890021443
1562225923.4130719,54937,0.0014615851687267423
1562225923.6355002,54982,0.001462370390072465
1562225924.7443986,55193,0.0014653416583314538
1562225925.3208568,55299,0.0014568389160558581
1562225925.335817,55302,0.001431320677511394
1562225925.4694595,55328,0.0014415287878364325
1562225925.6130757,55359,0.0014321418711915612
1562225926.5246634,55538,0.0014499478274956346
1562225926.5505946,55543,0.0014515796210616827
1562225926.5884929,55551,0.0014152576914057136
1562225927.4182746,55713,0.0014430044684559107
1562225927.6845622,55766,0.0014261015458032489
1562225928.704833,55966,0.001468559494242072
1562225929.3530998,56091,0.0014766589738428593
1562225930.4391947,56304,0.0014401712687686086
1562225930.5937812,56337,0.001433138852007687
1562225930.8032217,56379,0.001460875617340207
1562225931.1034188,56432,0.0014292137930169702
1562225931.4694395,56507,0.0014342598151415586
1562225931.534266,56521,0.0014362960355356336
1562225931.5701702,56528,0.0014238846488296986
1562225931.9890504,56608,0.0014544245786964893
1562225932.8756788,56787,0.0014262961922213435
1562225933.0691614,56820,0.0014459631638601422
1562225933.9627717,56999,0.0015060694422572851
1562225935.483705,57299,0.0014434638433158398
1562225935.5116289,57305,0.0014305213699117303
1562225936.4231915,57484,0.0014788233675062656
1562225937.7945242,57760,0.0014652390964329243
1562225940.5441701,58295,0.0014601047150790691
1562225940.7885165,58346,0.0014538101386278868
1562225941.2961595,58440,0.001453795819543302
1562225941.850676,58556,0.0014487007865682244
1562225942.203732,58611,0.001473987940698862
1562225942.3573213,58641,0.0014443296240642667
1562225942.7420475,58719,0.0014322154456749558
1562225942.8856397,58746,0.001428356859833002
1562225942.9903598,58763,0.0014292364940047264
1562225943.144947,58788,0.0014680040767416358
1562225944.3317869,59014,0.0014605646720156074
1562225944.411573,59030,0.0014528475003316998
1562225944.4424906,59036,0.0014396340120583773
1562225945.6426213,59264,0.0014425930567085743
1562225945.8909574,59311,0.0014225125778466463
1562225946.5573857,59432,0.001442701555788517
1562225947.575655,59624,0.0014294791035354137
1562225947.6554422,59640,0.0014516526134684682
1562225947.8034244,59670,0.0014324290677905083
1562225948.184399,59737,0.0014646179042756557
1562225948.2532148,59751,0.0014150089118629694
1562225950.0309055,60086,0.0014342479407787323
1562225950.5229118,60179,0.0014683185145258904
1562225950.5528324,60185,0.0014359989436343312
1562225950.6645336,60207,0.0014360182685777545
1562225951.1622028,60297,0.0014370566932484508
1562225952.1006935,60475,0.0014714032877236605
1562225952.2502935,60503,0.0014509871834889054
1562225952.7223048,60596,0.0014378936029970646
1562225953.1441767,60671,0.0014510592445731163
1562225955.4864872,61122,0.001431344891898334
1562225955.9003828,61205,0.0014557288959622383
1562225956.282359,61276,0.0014266191283240914
1562225956.750108,61373,0.0014556731330230832
1562225956.8059587,61385,0.001436692662537098
1562225957.11214,61438,0.0014252362307161093
1562225957.589862,61534,0.0014602378942072392
1562225958.3468375,61680,0.001438139472156763
1562225960.7085214,62139,0.001471707015298307
1562225961.1483457,62219,0.0014383288798853755
1562225962.6214056,62516,0.0014496888034045696
1562225962.7720034,62547,0.0014458541991189122
1562225962.8079069,62555,0.0014385884860530496
1562225964.4525087,62874,0.0014631994999945164
1562225965.222449,63024,0.0014378078049048781
1562225966.2147954,63220,0.0014390074647963047
1562225966.8740332,63358,0.001466322923079133
1562225967.2679791,63428,0.0014457529177889228
1562225967.2729657,63429,0.0014483665581792593
1562225967.6868596,63513,0.001448401715606451
1562225968.5415728,63671,0.0014590055216103792
1562225969.1250136,63781,0.001447755959816277
1562225969.5319247,63865,0.0014483368722721934
1562225970.1901646,63988,0.0014508492313325405
1562225970.7167559,64098,0.0014417305355891585
1562225971.1256626,64173,0.0014360536588355899
1562225971.3849685,64225,0.0014370768330991268
1562225972.8719926,64511,0.001458682818338275
1562225972.933827,64521,0.0014484741259366274
1562225972.944798,64523,0.0014397987397387624
1562225973.7987716,64687,0.0014231487875804305
