Wall time,Step,Value
1562225676.2704985,8363,0.0017991557251662016
1562225676.3393147,8377,0.0018260861979797482
1562225677.0633786,8498,0.0018059397116303444
1562225677.1341896,8508,0.001845211605541408
1562225677.6248775,8601,0.0018330106977373362
1562225679.128855,8878,0.0019240574911236763
1562225679.401127,8928,0.0018056160770356655
1562225679.436033,8935,0.0017898374935612082
1562225679.75518,8993,0.0017883653054013848
1562225681.6022403,9260,0.0018590694526210427
1562225682.677365,9468,0.0018745384877547622
1562225683.1501007,9554,0.001775791752152145
1562225683.2239034,9567,0.0017910790629684925
1562225683.8542178,9698,0.0018135725986212492
1562225684.6311395,9843,0.00178520439658314
1562225684.955273,9907,0.0017647129716351628
1562225686.8482103,10276,0.001781619619578123
1562225686.8891015,10283,0.0017497381195425987
1562225687.5184178,10399,0.0017985883168876171
1562225687.9153566,10479,0.001810524147003889
1562225688.1696775,10522,0.0018539215670898557
1562225688.5965347,10607,0.0017998385010287166
1562225689.391409,10757,0.00178201321978122
1562225689.5011153,10780,0.001774240517988801
1562225690.1613505,10902,0.0017778901383280754
1562225690.1773076,10905,0.0018414318328723311
1562225690.484486,10966,0.0018150258110836148
1562225690.521387,10974,0.0019020842155441642
1562225690.741798,11020,0.001869889791123569
1562225691.197579,11102,0.0017924278508871794
1562225692.8152523,11419,0.001745318528264761
1562225693.1144528,11472,0.0018567160004749894
1562225693.4236264,11532,0.0017998561961576343
1562225693.5961635,11566,0.0018539329757913947
1562225694.2324626,11685,0.001815194496884942
1562225694.5994804,11759,0.00181451381649822
1562225695.6865735,11969,0.0018117906292900443
1562225695.7105095,11974,0.0018096406711265445
1562225696.6948762,12164,0.001830340246669948
1562225697.3670795,12290,0.0018077223794534802
1562225699.3437924,12671,0.0017788783879950643
1562225700.4318829,12877,0.0017318821046501398
1562225700.7241015,12939,0.0017373069422319531
1562225701.25568,13034,0.0017671287059783936
1562225701.3853328,13061,0.0017442861571907997
1562225701.6147194,13109,0.0017614373937249184
1562225703.239572,13402,0.0017500034300610423
1562225703.986867,13546,0.0018211983842775226
1562225704.2861795,13597,0.0017368531553074718
1562225704.40187,13620,0.001832677866332233
1562225705.4400935,13810,0.0017603191081434488
1562225705.8061147,13884,0.0017861374653875828
1562225706.8747072,14080,0.0017165353056043386
1562225707.6559381,14221,0.0017285548383370042
1562225708.054144,14294,0.0017882540123537183
1562225708.3174396,14338,0.001764963031746447
1562225708.860246,14447,0.001808430883102119
1562225709.927758,14638,0.001705119269900024
1562225710.106281,14668,0.0017773620784282684
1562225710.2259612,14687,0.0017808645498007536
1562225710.6929026,14779,0.0017346807289868593
1562225710.8375154,14809,0.0017737658927217126
1562225711.2244806,14873,0.0017371015856042504
1562225711.3341875,14892,0.001787652843631804
1562225713.6335464,15324,0.0017242231406271458
1562225714.4555976,15473,0.0017581022111698985
1562225714.4655702,15475,0.0018082073656842113
1562225714.6251442,15507,0.0017833440797403455
1562225715.8622549,15740,0.0017115131486207247
1562225716.0128522,15764,0.0017758129397407174
1562225717.8529305,16116,0.001727868802845478
1562225718.5700133,16249,0.001894131419248879
1562225718.927059,16321,0.0017476730281487107
1562225721.539073,16697,0.0018034828826785088
1562225722.2142675,16809,0.001812080037780106
1562225722.446646,16857,0.0017606110777705908
1562225722.64711,16899,0.0017492726910859346
1562225723.52576,17066,0.0017433128086850047
1562225723.6733646,17097,0.0018086874624714255
1562225724.6786761,17292,0.0018406972521916032
1562225724.7983565,17317,0.0017372749280184507
1562225724.9300041,17339,0.0018446000758558512
1562225726.0001423,17543,0.0017293108394369483
1562225726.0779352,17557,0.0017520844703540206
1562225726.242495,17586,0.0017154448432847857
1562225726.280393,17594,0.0017975015798583627
1562225728.6789777,18065,0.0018343711271882057
1562225730.6955848,18451,0.0017209984362125397
1562225733.4286299,18958,0.0017842798260971904
1562225734.287333,19116,0.0017324285581707954
1562225734.5506291,19169,0.0017243800684809685
1562225735.1071403,19271,0.0017104832222685218
1562225736.5204206,19531,0.0017178329871967435
1562225737.1042316,19640,0.0017315549775958061
1562225737.1919968,19654,0.0017238265136256814
1562225737.59504,19731,0.001793570234440267
1562225738.2303417,19846,0.001834237133152783
1562225738.7053707,19938,0.0016999304061755538
1562225739.020942,19995,0.0017054977361112833
1562225739.259307,20035,0.0017156723188236356
1562225739.3510587,20053,0.0017398096388205886
1562225739.4009256,20062,0.0017150091007351875
1562225739.7858956,20138,0.0017262379406020045
1562225740.4102263,20244,0.001692194608040154
1562225740.4590964,20252,0.0017305775545537472
1562225740.8136036,20323,0.0018178658792749047
1562225741.4643397,20440,0.0017217593267560005
1562225741.9909298,20539,0.0017140015261247754
1562225741.996913,20540,0.0017116166418418288
1562225742.1285608,20562,0.0017350486014038324
1562225742.2213128,20578,0.0018408894538879395
1562225743.300782,20779,0.0017355101881548762
1562225743.3157423,20782,0.0016885781660676003
1562225743.5690649,20831,0.0017398656345903873
1562225743.6847558,20855,0.0017191687365993857
1562225744.8386698,21080,0.0017012017779052258
1562225745.2096772,21144,0.0017439037328585982
1562225745.5268288,21209,0.0017673573456704617
1562225745.6455114,21232,0.0017238022992387414
1562225746.1112673,21319,0.0017031384631991386
1562225746.4762897,21391,0.0018121980829164386
1562225747.1764176,21523,0.0017376708565279841
1562225748.8230133,21848,0.0018099913140758872
1562225749.6488054,22006,0.0017126478487625718
1562225750.9084373,22245,0.00178451684769243
1562225751.1807084,22292,0.0017853304743766785
1562225751.3692045,22330,0.0016966857947409153
1562225751.5058393,22358,0.0017604278400540352
1562225752.128175,22472,0.0016925891395658255
1562225754.0231066,22840,0.0017300699837505817
1562225755.5680542,23138,0.0017609400674700737
1562225755.6149285,23148,0.0017122753197327256
1562225755.827361,23192,0.0017995259258896112
1562225755.9779592,23218,0.0017083680722862482
1562225756.2422523,23263,0.001702088862657547
1562225756.3609335,23286,0.0017785457894206047
1562225756.715984,23361,0.0017370064742863178
1562225757.083004,23427,0.0017646582564339042
1562225757.649488,23540,0.0017016648780554533
1562225758.3526075,23670,0.0017654551193118095
1562225758.404469,23681,0.00171556044369936
1562225758.5005429,23701,0.0017069672467187047
1562225759.7242703,23938,0.0018103403272107244
1562225760.4982004,24079,0.0017919911770150065
1562225760.8203392,24147,0.0017407669220119715
1562225761.5453992,24282,0.0017068212619051337
1562225761.5543756,24284,0.0017062483821064234
1562225761.7338963,24322,0.001725303358398378
1562225761.8505845,24345,0.00170527386944741
1562225763.4008515,24621,0.0017204910982400179
1562225763.9174707,24719,0.001709222560748458
1562225763.9683344,24727,0.0017030766466632485
1562225764.9935012,24901,0.0016702883876860142
1562225765.1917093,24934,0.0017039484810084105
1562225765.5856602,25008,0.0017325415974482894
1562225765.782231,25047,0.0017927312292158604
1562225766.2838898,25133,0.0016831977991387248
1562225766.9022186,25253,0.0017409338615834713
1562225767.3531766,25332,0.0017029367154464126
1562225767.653378,25391,0.0017083967104554176
1562225769.2685559,25686,0.0017547522438690066
1562225769.940555,25812,0.0016757799312472343
1562225770.150992,25847,0.00178236560896039
1562225770.537962,25921,0.0017614306416362524
1562225771.349995,26066,0.001708775875158608
1562225771.4777243,26091,0.0017033932963386178
1562225771.8059247,26155,0.0017096246592700481
1562225771.8827198,26169,0.001758440863341093
1562225772.6150298,26303,0.001736628357321024
1562225773.1799307,26403,0.0016974590253084898
1562225773.5273597,26470,0.0017187929479405284
1562225775.2838635,26797,0.0017086602747440338
1562225775.2888505,26798,0.0017297322629019618
1562225775.43845,26829,0.0017074155621230602
1562225777.064103,27142,0.0017165127210319042
1562225777.1329198,27154,0.001708333846181631
1562225777.1578526,27158,0.001703510875813663
1562225777.162839,27159,0.001677716732956469
1562225777.7253346,27274,0.0016977553023025393
1562225778.9600325,27505,0.001679822220467031
1562225779.4736583,27603,0.0017011546296998858
1562225779.5544436,27620,0.0017204895848408341
1562225779.6382186,27638,0.001727457158267498
1562225780.6295671,27825,0.0017043843399733305
1562225781.1302285,27916,0.0017771049169823527
1562225781.3177266,27950,0.0017332533607259393
1562225781.403498,27968,0.0016779507277533412
1562225783.3742273,28321,0.0017121618147939444
1562225784.0055392,28438,0.0017149457708001137
1562225784.0873206,28451,0.0017079439712688327
1562225784.584989,28543,0.0016861152835190296
1562225784.7315974,28572,0.0017196066910400987
1562225784.9490166,28611,0.0017011857125908136
1562225786.8599052,28970,0.0016849279636517167
1562225787.0115004,28996,0.0016927120741456747
1562225787.25086,29037,0.00170614430680871
1562225787.3745296,29062,0.0016861367039382458
1562225788.0756547,29201,0.0017095542280003428
1562225788.3987901,29263,0.0016882811905816197
1562225789.4649386,29471,0.001672643586061895
1562225789.5427303,29487,0.0016991205047816038
1562225789.9227152,29561,0.0017036254284903407
1562225790.206954,29611,0.001701056258752942
1562225790.8681855,29747,0.001700023771263659
1562225791.319978,29829,0.0017062912229448557
1562225792.320303,30005,0.001670642290264368
1562225792.4908464,30031,0.0016860546311363578
1562225792.8748193,30092,0.0016834262060001493
1562225793.36576,30174,0.0017346161184832454
1562225793.744729,30243,0.001688844757154584
1562225793.9751136,30284,0.0016823713667690754
1562225794.2145188,30327,0.001698369742371142
1562225794.8900485,30459,0.0017031888710334897
1562225794.9578662,30470,0.0017286326037719846
1562225795.7268095,30612,0.0017033116891980171
1562225796.2543983,30706,0.0017081002006307244
1562225796.3262062,30720,0.0017286177026107907
1562225800.0479898,31406,0.0016745309112593532
1562225800.25743,31443,0.0016866095829755068
1562225801.591864,31696,0.0016845326172187924
1562225802.2165492,31808,0.0017673036782070994
1562225802.5426404,31873,0.0016761452425271273
1562225802.5775476,31880,0.0016715272795408964
1562225802.865776,31936,0.001718232175335288
1562225802.9246192,31945,0.0016996930353343487
1562225803.265707,32004,0.0016632272163406014
1562225803.3315308,32017,0.0017112346831709146
1562225804.1773179,32174,0.001716986414976418
1562225804.3378882,32207,0.001671584788709879
1562225805.5067616,32435,0.0016966095427051187
1562225806.066266,32542,0.0016742640873417258
1562225806.640729,32657,0.0017132872017100453
1562225806.8751023,32706,0.0016786031192168593
1562225807.2072144,32762,0.0017459316877648234
1562225807.8475015,32894,0.0016962856752797961
1562225807.8963714,32902,0.0017238856526091695
1562225808.5905147,33034,0.0016922345384955406
1562225809.2248187,33152,0.001763506792485714
1562225809.3534749,33179,0.0016970140859484673
1562225809.363448,33181,0.0016982185188680887
1562225809.7982843,33271,0.0016751228831708431
1562225810.2111802,33341,0.0016765509499236941
1562225810.371751,33375,0.0016736806137487292
1562225810.5073884,33403,0.001681511988863349
1562225812.2058465,33728,0.001669847872108221
1562225812.2497287,33737,0.0017043418483808637
1562225812.3065765,33749,0.0017405004473403096
1562225812.3963368,33768,0.001686585252173245
1562225812.479115,33785,0.0016784140607342124
1562225812.7334354,33839,0.0016700861742720008
1562225812.7932749,33851,0.0016945349052548409
1562225812.9269173,33876,0.0016633657505735755
1562225813.1423426,33913,0.0016993334284052253
1562225813.6519783,34017,0.0016873336862772703
1562225813.7417383,34036,0.0016876867739483714
1562225814.3102183,34141,0.0016588361468166113
1562225815.4342124,34362,0.001697238301858306
1562225815.5339456,34383,0.0016729318303987384
1562225815.793252,34438,0.0016831918619573116
1562225816.2729688,34525,0.0016953471349552274
1562225816.6529527,34599,0.0017005923436954618
1562225817.6034102,34783,0.0016743042506277561
1562225820.558508,35333,0.0017149095656350255
1562225820.660236,35354,0.0016766125336289406
1562225820.6981344,35362,0.0017704109195619822
1562225820.769062,35377,0.0017121339915320277
1562225821.344522,35483,0.0017675496637821198
1562225821.7813542,35573,0.0016751473303884268
1562225822.8544843,35771,0.0016659359680488706
1562225822.9073436,35778,0.0017095959046855569
1562225823.3103414,35849,0.0017161044524982572
1562225823.8339407,35953,0.0017258661100640893
1562225823.938661,35970,0.0016977046616375446
1562225824.3157136,36037,0.0016970867291092873
1562225825.4337234,36246,0.0016806224593892694
1562225825.5773392,36275,0.0016664088470861316
1562225827.4766152,36629,0.0016724735032767057
1562225827.625446,36659,0.0017668665386736393
1562225827.720192,36678,0.001688810414634645
1562225828.2362044,36767,0.0017553783254697919
1562225828.4995003,36819,0.0016810504021123052
1562225828.6520915,36850,0.0016953194281086326
1562225828.96326,36907,0.0017028385773301125
1562225830.3869386,37169,0.0017168422928079963
1562225830.552496,37202,0.001676378189586103
1562225831.8929257,37455,0.0017004219116643071
1562225832.1023686,37489,0.0016964131500571966
1562225833.5385275,37764,0.0016903071664273739
1562225834.1319401,37876,0.0016952784499153495
1562225835.7137096,38192,0.001756529789417982
1562225836.006926,38247,0.0016736374236643314
1562225836.9902964,38439,0.0017024361295625567
1562225837.0820515,38455,0.0016922299982979894
1562225837.15685,38466,0.0017112769419327378
1562225838.0404878,38642,0.0017422228120267391
1562225838.373597,38700,0.0016881843330338597
1562225838.47253,38720,0.001666487194597721
1562225839.0828974,38840,0.0016919103218242526
1562225839.78103,38981,0.0016733723459765315
1562225839.9166682,39005,0.0017201000591740012
1562225840.6187906,39141,0.0016900605987757444
1562225841.1334147,39237,0.0016981939552351832
1562225841.4286242,39296,0.0016872999258339405
1562225841.481482,39307,0.0017597348196431994
1562225843.5180361,39702,0.0016877258894965053
1562225843.6516783,39730,0.0017733211861923337
1562225843.9040039,39781,0.0017123607685789466
1562225844.4226167,39878,0.0017261356115341187
1562225844.573214,39909,0.0016985496040433645
1562225844.5981472,39914,0.0016948094125837088
1562225845.1546595,40020,0.0017023823456838727
1562225846.6297145,40296,0.0017330959672108293
1562225847.792604,40500,0.0017140820855274796
1562225848.5585556,40647,0.0017031600000336766
1562225848.6363475,40663,0.001677493448369205
1562225848.6543,40667,0.00169553910382092
1562225848.808886,40700,0.0016972814919427037
1562225848.9225826,40720,0.001709192292764783
1562225849.3155313,40793,0.0017042332328855991
1562225850.708805,41040,0.0017341964412480593
1562225851.1815414,41128,0.0017335680313408375
1562225851.7490234,41244,0.0016610947204753757
1562225851.9036107,41271,0.0016765972832217813
1562225852.3038816,41341,0.0016945312963798642
1562225852.645965,41409,0.0016967607662081718
1562225853.1107786,41491,0.0017600918654352427
1562225853.35712,41539,0.0017137378454208374
1562225853.4389012,41555,0.0016965712420642376
1562225855.1376464,41871,0.0017023677937686443
1562225855.8557248,42013,0.0016954983584582806
1562225856.513965,42134,0.0016972931334748864
1562225857.1173515,42244,0.0016972022131085396
1562225857.6040494,42339,0.0016890385886654258
1562225858.2223954,42450,0.0016871223924681544
1562225858.3121552,42468,0.001696818508207798
1562225859.4205592,42678,0.0016736454563215375
1562225860.9438381,42964,0.0016931741265580058
1562225861.0525482,42981,0.00169665040448308
1562225861.2669742,43020,0.001714723533950746
1562225862.6188517,43278,0.0017243116162717342
1562225863.8455708,43518,0.0016724258894100785
1562225864.0500252,43553,0.0017188906203955412
1562225864.332269,43607,0.0017126227030530572
1562225864.484861,43639,0.0016693926881998777
1562225864.8299382,43711,0.0016984723042696714
1562225864.9845257,43738,0.0017098502721637487
1562225865.0084615,43742,0.0017255654092878103
1562225865.3465564,43805,0.0016829690430313349
1562225866.256124,43980,0.0016995518235489726
1562225866.316962,43993,0.0017043703701347113
1562225866.700935,44073,0.0017282044282183051
1562225866.719885,44077,0.001697167637757957
1562225866.900401,44113,0.0017203541938215494
1562225867.3821125,44200,0.0017296104924753308
1562225867.4160225,44207,0.0017188042402267456
1562225867.628454,44251,0.0016928447876125574
1562225867.8937445,44304,0.0016812114045023918
1562225869.3418722,44585,0.0017271670512855053
1562225869.6340904,44645,0.001681596739217639
1562225870.4648688,44802,0.001688163261860609
1562225870.5316906,44816,0.0016799174482002854
1562225871.2926548,44964,0.0016772164963185787
1562225872.0027556,45104,0.0016688354080542922
1562225873.056937,45310,0.001685352181084454
1562225873.1087978,45319,0.001666629919782281
1562225873.367107,45372,0.0017141348216682673
1562225874.056264,45507,0.0016912161372601986
1562225874.2427645,45543,0.0017650988884270191
1562225874.8032663,45658,0.001692355377599597
1562225875.723804,45839,0.0017454223707318306
1562225876.7101667,46033,0.0017282756743952632
1562225877.0103638,46090,0.0017110093031078577
1562225877.4152808,46169,0.0017007315764203668
1562225877.5868216,46205,0.0016686831368133426
1562225878.1842237,46318,0.001684812013991177
1562225878.2620163,46334,0.001696398132480681
1562225878.641003,46413,0.0016945658717304468
1562225879.102768,46499,0.0016638637753203511
1562225882.7301562,47198,0.0016791617963463068
1562225882.9745035,47241,0.0016727641923353076
1562225883.3036234,47301,0.001692894147709012
1562225883.4033947,47321,0.0016883260104805231
1562225884.0192196,47437,0.0017032027244567871
1562225884.2984767,47489,0.001688312622718513
1562225884.596768,47549,0.0016681286506354809
1562225884.7722983,47585,0.0017145168967545033
1562225885.0866897,47638,0.001688248012214899
1562225885.1844277,47655,0.001679138746112585
1562225885.2562356,47669,0.0016742120496928692
1562225885.3739214,47693,0.0017547006718814373
1562225885.433761,47705,0.0016992350574582815
1562225885.6372168,47744,0.0016859942115843296
1562225885.7050354,47758,0.0016960715875029564
1562225886.389302,47882,0.001729329233057797
1562225886.713435,47947,0.0016861887415871024
1562225886.827132,47970,0.0017052218317985535
1562225887.418573,48076,0.0017684708582237363
1562225887.9591265,48181,0.00171935954131186
1562225888.2304006,48227,0.0016985276015475392
1562225889.7725575,48522,0.0016799604054540396
1562225891.511906,48844,0.0016844549681991339
1562225892.2560432,48982,0.0016869048122316599
1562225893.777167,49272,0.0017205184558406472
1562225894.087338,49326,0.0017213633982464671
1562225894.2209842,49351,0.0016616842476651073
1562225894.8503013,49477,0.001697050523944199
1562225895.2881312,49558,0.0016930092824622989
1562225895.5883274,49619,0.0016987150302156806
1562225895.6780875,49638,0.0016746935434639454
1562225897.5720222,50006,0.0016924190567806363
1562225897.8103848,50056,0.0016985422698780894
1562225898.3100502,50149,0.0016975998878479004
1562225898.3888388,50165,0.0016706702299416065
1562225898.5533984,50195,0.0016675704391673207
1562225898.9273982,50268,0.0017026253044605255
1562225899.519813,50382,0.0017302040942013264
1562225900.845269,50629,0.0017074182396754622
1562225900.8562393,50631,0.0016925811069086194
1562225901.8179743,50819,0.0016957909101620317
1562225902.6407745,50979,0.001746585126966238
1562225903.4356484,51134,0.001717852894216776
1562225903.8974195,51227,0.0016872492851689458
1562225904.201605,51282,0.001741974032483995
1562225904.4868426,51342,0.0017222724854946136
1562225906.55531,51750,0.0016701907152310014
1562225906.793673,51798,0.0016817356226965785
1562225906.8325694,51806,0.0017174184322357178
1562225907.5905418,51954,0.0017412080196663737
1562225907.8229208,52001,0.001751812407746911
1562225908.1909363,52067,0.0016885652439668775
1562225909.049641,52237,0.001708810217678547
1562225909.3249035,52292,0.0017028474248945713
1562225909.61812,52353,0.0017072436166927218
1562225909.7836773,52387,0.001684411778114736
1562225910.4409196,52510,0.0016859805909916759
1562225910.5246947,52528,0.0016978479688987136
1562225911.316577,52682,0.0016845727805048227
1562225911.9209607,52802,0.0017345172818750143
1562225912.4877605,52906,0.0016647413140162826
1562225912.6493292,52939,0.0016887292731553316
1562225913.0026307,53003,0.0016984273679554462
1562225913.0614731,53013,0.0016934315208345652
1562225913.4713802,53092,0.0016612362815067172
1562225913.5441852,53107,0.001689054653979838
1562225915.1331499,53401,0.0016901240451261401
1562225915.1780295,53409,0.001676839543506503
1562225915.47449,53468,0.0017046697903424501
1562225915.542309,53482,0.0017205325420945883
1562225916.7201624,53706,0.0016911334823817015
1562225916.7550683,53713,0.0016869425307959318
1562225916.7740178,53717,0.0016696637030690908
1562225916.7939646,53721,0.0017519579268991947
1562225917.5584888,53862,0.001726055983453989
1562225917.7240455,53895,0.00170720717869699
1562225917.7779021,53906,0.0016825578641146421
1562225918.6725097,54072,0.0017169336788356304
1562225918.7443173,54087,0.001701334840618074
1562225918.8500342,54108,0.0017175113316625357
1562225918.9397948,54123,0.0017043770058080554
1562225919.5672724,54241,0.0016912835417315364
1562225920.7745497,54466,0.0016985272523015738
1562225921.672352,54625,0.0016857660375535488
1562225921.7813084,54647,0.0017246658680960536
1562225922.0416112,54691,0.0016880962066352367
1562225922.1981921,54719,0.0016877396265044808
1562225922.6709275,54807,0.001710380776785314
1562225923.4140701,54937,0.001726307556964457
1562225923.6364977,54982,0.0016953250160440803
1562225924.7453964,55193,0.0017549700569361448
1562225925.3218544,55299,0.0017073958879336715
1562225925.3368149,55302,0.0017121612327173352
1562225925.470457,55328,0.0017288881354033947
1562225925.6150708,55359,0.0016985437832772732
1562225926.5256612,55538,0.0016913895960897207
1562225926.551592,55543,0.0017210288206115365
1562225926.5894902,55551,0.0016920232446864247
1562225927.4192715,55713,0.0017147304024547338
1562225927.6865566,55766,0.0016904292860999703
1562225928.7058303,55966,0.001740023260936141
1562225929.3540964,56091,0.001692086923867464
1562225930.4401917,56304,0.0016951446887105703
1562225930.5947793,56337,0.0017390581779181957
1562225930.8042188,56379,0.0016827626386657357
1562225931.104416,56432,0.0016962812514975667
1562225931.4704368,56507,0.0017146304016932845
1562225931.5352635,56521,0.001688438467681408
1562225931.5711675,56528,0.0016749872593209147
1562225931.9900482,56608,0.001710244221612811
1562225932.876676,56787,0.0016964689129963517
1562225933.0701592,56820,0.00171513925306499
1562225933.9637702,56999,0.0017295784782618284
1562225935.4847019,57299,0.0017095780931413174
1562225935.5126266,57305,0.0016992718446999788
1562225936.4241886,57484,0.0017772765131667256
1562225937.795521,57760,0.0017326748929917812
1562225940.5451674,58295,0.0016986271366477013
1562225940.7895143,58346,0.0017537787789478898
1562225941.2971568,58440,0.001729983021505177
1562225941.8526714,58556,0.0017079206882044673
1562225942.204729,58611,0.0016956300241872668
1562225942.3583186,58641,0.0017375348834320903
1562225942.7430456,58719,0.0017039617523550987
1562225942.8876348,58746,0.0017015162156894803
1562225942.991357,58763,0.0016879108734428883
1562225943.1469412,58788,0.0017748632235452533
1562225944.3337815,59014,0.0017034403281286359
1562225944.4125705,59030,0.0017223958857357502
1562225944.4434876,59036,0.001710972748696804
1562225945.643618,59264,0.001708167721517384
1562225945.8929517,59311,0.001698237145319581
1562225946.5583835,59432,0.0017085018334910274
1562225947.5766528,59624,0.001702869776636362
1562225947.6564393,59640,0.0017024984117597342
1562225947.8034244,59670,0.0017265655333176255
1562225948.1863933,59737,0.0017269530799239874
1562225948.254212,59751,0.0017041906248778105
1562225950.0329006,60086,0.0017059610690921545
1562225950.523909,60179,0.0017713154666125774
1562225950.5538297,60185,0.001718783867545426
1562225950.6655307,60207,0.0017052276525646448
1562225951.1632001,60297,0.0016895091393962502
1562225952.1026876,60475,0.0017564025474712253
1562225952.2522876,60503,0.001734010293148458
1562225952.723302,60596,0.0017354770097881556
1562225953.1451755,60671,0.001734426012262702
1562225955.4874842,61122,0.001703103887848556
1562225955.902376,61205,0.001690046745352447
1562225956.2833567,61276,0.0017012889729812741
1562225956.7511048,61373,0.0016903409268707037
1562225956.806956,61385,0.0017498766537755728
1562225957.1131372,61438,0.0017162777949124575
1562225957.5908594,61534,0.0017063756240531802
1562225958.347835,61680,0.0017042666440829635
1562225960.7085214,62139,0.0016982352826744318
1562225961.149343,62219,0.0017292541451752186
1562225962.622403,62516,0.001695753657259047
1562225962.7720034,62547,0.0017540709814056754
1562225962.8089046,62555,0.0017297019949182868
1562225964.4545035,62874,0.0017495652427896857
1562225965.2234473,63024,0.001706111361272633
1562225966.2157931,63220,0.0017228149808943272
1562225966.8750298,63358,0.0017527957679703832
1562225967.2689767,63428,0.001712244818918407
1562225967.2739635,63429,0.0017083692364394665
1562225967.687857,63513,0.0017467461293563247
1562225968.5425706,63671,0.0017056994838640094
1562225969.1260107,63781,0.001730314688757062
1562225969.5339189,63865,0.0017016016645357013
1562225970.1911614,63988,0.0017040276434272528
1562225970.7177544,64098,0.001733452663756907
1562225971.12666,64173,0.001723524765111506
1562225971.3849685,64225,0.0017255076672881842
1562225972.8729897,64511,0.0017071616603061557
1562225972.9348242,64521,0.0017465963028371334
1562225972.9457948,64523,0.0017138624098151922
1562225973.8007662,64687,0.001703505520708859
